Comment,cleaned_comment,Sentiment
This is more of an advertisement than an unbiased review.,"advertisement, unbiased, review",Neutral
Toyota/Lexus already had full steer-by-wire without a physical connection since last year or so,"toyotalexus, already, full, steerbywire, without, physical, connection, since, last, year",Neutral
The Cyber truck is the Pontiac Aztek of our generation.,"cyber, truck, pontiac, aztek, generation",Neutral
Infinite tow capacity was one of elons selling points 🤷‍♂️,"infinite, tow, capacity, one, elons, selling, point",Neutral
"Should I wait for the $25,000 Tesla?","wait, tesla",Neutral
Ik the cartel is gonna use this cause of the bulletproof steel and the storage,"ik, cartel, gon, na, use, cause, bulletproof, steel, storage",Neutral
"You can tell Marquise isn’t really a car guy. History is littered with iconic, mass-produced cars: Mustang, Beetle, Audi TT, 911, 356 to name just a few","tell, marquise, really, car, guy, history, littered, iconic, massproduced, car, mustang, beetle, audi, tt, name",Neutral
Don't pull into a car wash anytime soon.,"dont, pull, car, wash, anytime, soon",Neutral
You have millions of subs isn’t that your regular driving experience,"million, sub, regular, driving, experience",Neutral
Can the Cybertruck be bought outside he USA?,"cybertruck, bought, outside, usa",Neutral
"Maybe being a YouTuber with 19 million subs affects how people look at you.

Just a little.","maybe, youtuber, million, sub, affect, people, look, little",Neutral
Thought you were going to say the accelerator pedal at the beginning.,"thought, going, say, accelerator, pedal, beginning",Neutral
Wait is that Fall Out Boy at 3:46 ?,"wait, fall, boy",Neutral
"It's possible to be iconic and mass-produced. The Mini, the VW Golf, even the F150 are all iconic.","possible, iconic, massproduced, mini, vw, golf, even, f, iconic",Neutral
"Should retitle this ""Already Recalled""","retitle, already, recalled",Neutral
Its hideous Its just hyped BS,"hideous, hyped, b",Neutral
Already an iconic meme legend..,"already, iconic, meme, legend",Neutral
Sustainability?,sustainability,Neutral
😂 I thought you were about to pull an AR out of the trunk. 🤣,"thought, pull, ar, trunk",Neutral
Im pretty sure the most dangerous thing is the faulty accelerator pedal,"im, pretty, sure, dangerous, thing, faulty, accelerator, pedal",Neutral
You are not a car reviewer.  Stick with phones.,"car, reviewer, stick, phone",Neutral
Bulletproof rust.,"bulletproof, rust",Neutral
The scale model of cyber truck is awsome.,"scale, model, cyber, truck, awsome",Neutral
Here is the thing that nobody gets: The Cybertruck is a tech demo. Not for consumers but for manufacturing. The Cybertruck is to Model 2 what Model 2 was for Model 3. A more expensive first iteration.,"thing, nobody, get, cybertruck, tech, demo, consumer, manufacturing, cybertruck, model, model, model, expensive, first, iteration",Neutral
Think I will stick with my F-150,"think, stick, f",Neutral
Already Recalled,"already, recalled",Neutral
0:44 DR up!,dr,Neutral
This video seems to be a paid commercial 🤔,"video, seems, paid, commercial",Neutral
Should have tagged this with “Ad”,"tagged, ad",Neutral
It is a unique truck. But it costs twice the price of a Ford Lightning and offers less functionality.,"unique, truck, cost, twice, price, ford, lightning, offer, le, functionality",Neutral
Imaging activating 'Elon Mode'.,"imaging, activating, elon, mode",Neutral
Junk vehicle,"junk, vehicle",Neutral
NaICe,naice,Neutral
"15:29 Deutscher Frisbeesport Verband? Willkommen im Team, Bruder!","deutscher, frisbeesport, verband, willkommen, im, team, bruder",Neutral
What about the rusting issues the cybertrucks are starting to have?,"rusting, issue, cybertrucks, starting",Neutral
There is so much he brings to the review that just a review,"much, brings, review, review",Neutral
"And omg, yaw isn't what you think it is. We can't be taking a tech influencer as a car reviewer now","omg, yaw, isnt, think, cant, taking, tech, influencer, car, reviewer",Neutral
Is this an ad ?,ad,Neutral
"Marques isn't your 911 a ""Turbo s.""","marque, isnt, turbo",Neutral
Ouchie. Recall incoming.,"ouchie, recall, incoming",Neutral
Am i the only one who notice the German Frisbeesport Association shirt at 17:17?,"one, notice, german, frisbeesport, association, shirt",Neutral
The most ugliest truck ever designed.  Whoever bought it must have distaste in beauty,"ugliest, truck, ever, designed, whoever, bought, must, distaste, beauty",Neutral
"The design is futuristic for a 1982 cyberpunk artist. It's not futuristic now. It's nostalgia for kids from the 70s and 80s. I think once that initial wave of nostalgia passes and it just exists for a while, the dropoff will be sharp.","design, futuristic, cyberpunk, artist, futuristic, nostalgia, kid, think, initial, wave, nostalgia, pass, exists, dropoff, sharp",Neutral
Recall video when?,"recall, video",Neutral
"Just a few more years left till bankruptcy, Musky baby","year, left, till, bankruptcy, musky, baby",Neutral
So how rusty is it with all the steel around?,"rusty, steel, around",Neutral
Adaptive steering? Drive by wire? That's not new. That has been in cars for years.,"adaptive, steering, drive, wire, thats, new, car, year",Neutral
Already recalled,"already, recalled",Neutral
"All cyber trucks on US roads got recalled, i wonder if he returned his cyber truck to get fixed","cyber, truck, u, road, got, recalled, wonder, returned, cyber, truck, get, fixed",Neutral
Iconic as the Edsel,"iconic, edsel",Neutral
The words Cyber and Truck don't go along🤷🏻,"word, cyber, truck, dont, go, along",Neutral
the black plague is also iconic,"black, plague, also, iconic",Neutral
at minute 1:10 is the left light flickering?,"minute, left, light, flickering",Neutral
what 80 / 20 ? economics about consumers 🤣🤣🤣,"economics, consumer",Neutral
"I've only seen two cyber trucks in person and I live in NYC. 

both were on a flatbed 😂😂😂","ive, seen, two, cyber, truck, person, live, nyc, flatbed",Neutral
IONIQ 5,ioniq,Neutral
I never thought I’d see a car that would give me flashbacks of the greasy sink I used to wash dishes in as a teenager working at Taco Bell in the 1980s.,"never, thought, see, car, would, give, flashback, greasy, sink, used, wash, dish, teenager, working, taco, bell",Neutral
Cybertrucks are garbage and getting recalled right now,"cybertrucks, garbage, getting, recalled, right",Neutral
Already recalled,"already, recalled",Neutral
Anyone remember the Aztek?? Same vibes 😂😂,"anyone, remember, aztek, vibe",Neutral
"I already see so many tesla’s on the road now, the cybertruck will just be yet another tesla. I’ve also started to notice the newer tesla’s that look a little different at the back. Probably a facelift","already, see, many, tesla, road, cybertruck, yet, another, tesla, also, started, notice, newer, tesla, look, little, different, back, probably, facelift",Neutral
Total recall,"total, recall",Neutral
It’s a warthog,warthog,Neutral
Paid Marketing 😂,"paid, marketing",Neutral
"VW Beetle (Käfer), Citroen 2CV, Opel Manta, Trabant, ... so many mainstream cars that are iconic.","vw, beetle, k, fer, citroen, cv, opel, manta, trabant, many, mainstream, car, iconic",Neutral
This fanboy can't save TSLA and APPL from going down LOL,"fanboy, cant, save, tsla, appl, going, lol",Neutral
Bro I have seen 10 in the last week 🫥,"bro, seen, last, week",Neutral
yap yap,"yap, yap",Neutral
The definition of living under a rock is never hearing about the cyber truck,"definition, living, rock, never, hearing, cyber, truck",Neutral
Do iconic items rust when left out in the rain?,"iconic, item, rust, left, rain",Neutral
12:33 can someone explain to my why people should air down the tires?,"someone, explain, people, air, tire",Neutral
I have a 2008 alpha hummer 😂 it’s called a truck 🤷‍♀️,"alpha, hummer, called, truck",Neutral
“The headlights stay out of people’s eyes”,"headlight, stay, people, eye",Neutral
You selling chevron hoodies and getting free 991 just sold yourself on being a propaganda machine for big oils. Your review loses credibility.⚠️⚠️⚠️,"selling, chevron, hoodies, getting, free, sold, propaganda, machine, big, oil, review, loses, credibility",Neutral
The Emperor has no clothes.,"emperor, clothes",Neutral
Try driving a DeLorean,"try, driving, delorean",Neutral
It will wear off. Just give it some time. Eventually people will drive by without batting an eye,"wear, give, time, eventually, people, drive, without, batting, eye",Neutral
"If I had one, I would paint it black.","one, would, paint, black",Neutral
this is basically a car out of draw distance,"basically, car, draw, distance",Neutral
Come on M. Can you imagine the usecase for bulletproof windows? How about robbery when you park it in a lot of US locations?,"come, imagine, usecase, bulletproof, window, robbery, park, lot, u, location",Neutral
Lexus was the first to get steer by wire right. Not Tesla.,"lexus, first, get, steer, wire, right, tesla",Neutral
0:40 those guys 😆,guy,Neutral
I wonder how much MKB got paid for this ad.,"wonder, much, mkb, got, paid, ad",Neutral
I am wondering if this is a paid ad directly from Elon. This video is worth at least $5 million. MKB throws in some downsides to sound objective.,"wondering, paid, ad, directly, elon, video, worth, least, million, mkb, throw, downside, sound, objective",Neutral
4:43 Mmmm... I think the first steer-by-wire was the Infiniti Q50.,"mmmm, think, first, steerbywire, infiniti, q",Neutral
It makes you a automatic 100k meme😂,"make, automatic, k, meme",Neutral
Already iconic? Already rusting,"already, iconic, already, rusting",Neutral
I’d rather have a Pontiac Aztek.,"rather, pontiac, aztek",Neutral
got my cybertruck wet and it broke thanks musk,"got, cybertruck, wet, broke, thanks, musk",Neutral
Can you store a bike in its tray?,"store, bike, tray",Neutral
After watching jerryrigs review of the Rivian I wouldn't touch this thing with a ten foot pole,"watching, jerryrigs, review, rivian, wouldnt, touch, thing, ten, foot, pole",Neutral
Tesla cope,"tesla, cope",Neutral
"13:32 A show called ""Head 2 Head"" did that race with a Model X towing an Alpha Romeo while racing an Alpha Romeo. The car being towed beat the car being driven.","show, called, head, head, race, model, x, towing, alpha, romeo, racing, alpha, romeo, car, towed, beat, car, driven",Neutral
aerodynamics of a refridgerator,"aerodynamics, refridgerator",Neutral
I gotta give you props for the timing of the ads,"got, ta, give, prop, timing, ad",Neutral
German Frisbeesport Club e.v ?,"german, frisbeesport, club, ev",Neutral
Paid for by Tesla.,"paid, tesla",Neutral
IncEl Camino,"incel, camino",Neutral
One dent on the car ur done,"one, dent, car, ur, done",Neutral
Why didn't you mention the rusting issues?,"didnt, mention, rusting, issue",Neutral
"So, why call it a truck if the back side is covered🤦🤔","call, truck, back, side, covered",Neutral
Bro went to Island Dragway🔥🔥🔥,"bro, went, island, dragway",Neutral
The Incel Camino.,"incel, camino",Neutral
It’s an SUV that is trying to identify itself as a Truck.,"suv, trying, identify, truck",Neutral
Bro you have been payed to do a promotion.,"bro, payed, promotion",Neutral
Tesla build quality and materials are trash. Run away.,"tesla, build, quality, material, trash, run, away",Neutral
Cartel gonna be OP now,"cartel, gon, na, op",Neutral
"They should make a Cyber SUV, with less ""truck"" stuff and a closed in trunk.","make, cyber, suv, le, truck, stuff, closed, trunk",Neutral
"Everyone still stares when a DeLorean drives by. Definitely an iconic movie star of a car. . Still didn't stop it from being one of the biggest financial disasters in motoring history. I see a repeat. 
At least DeLorean was legal to drive in every country.","everyone, still, stare, delorean, drive, definitely, iconic, movie, star, car, still, didnt, stop, one, biggest, financial, disaster, motoring, history, see, repeat, least, delorean, legal, drive, every, country",Neutral
Placed a pre-order but not taking ◇ delivery button,"placed, preorder, taking, delivery, button",Neutral
Having no outside door handles? you pull on the edge of the door to open and push on the side of the door to close it? They pushed this truck out unfinished because it was taking too long. Also no tailgate step?,"outside, door, handle, pull, edge, door, open, push, side, door, close, pushed, truck, unfinished, taking, long, also, tailgate, step",Neutral
Will this car be in the new GTA game,"car, new, gta, game",Neutral
i think lexus was first steer by wire by a few months,"think, lexus, first, steer, wire, month",Neutral
is it just me? Marques looks oversized when standing next to the truck,"marque, look, oversized, standing, next, truck",Neutral
