"Yeah Marques I'm gonna be honest I've been kinda falling out of love with your reviews the last few years and I think this was the final nail in the coffin. Too many reviews where you fall over yourself to manufacture an enthusiasm about something that is obviously very flawed, to the point of glossing over and sometimes outright ignoring a lot of glaring issues. From the beginning I already couldn't take this video seriously, the montage of people taking pictures just made me roll my eyes so hard, especially with the hindsight that most of those folks were almost certainly taking pictures to make fun of it to their friends later. And to call that the ""most dangerous thing about the Cybertruck"" while speeding past it's more minor, well-known issues and then not addressing any of the other more serious problems that make this hunk of junk as unsafe as it is. This review has already aged very poorly in just a few months, but that into is gonna mean less than nothing in like four months when the novelty of seeing one in the wild has worn off and the general public has gotten bored or tired of seeing it. Hell, if anything the more real ""danger"" is that I'd be willing to bet a significant amount of drivers will be nastier to and more inclined to drive aggressively around a Cybertruck than other vehicles. 

I just kinda feel like if you're not gonna take a product review seriously and be honest and real about it, why do the review at all?

Haven't seen the video you did about it for your car review channel, hoping that one is better but I'm not holding my breath. Tbh I might just skip it."
It puts Lamborghini to shame
It’s ugly and pointless
Marques definitely owns Tesla stock.
"Marques, this video throws your credibility out the fken window. If this is how you gloss over all the problems and ignore most of the complaints, then I imagine a lot of your videos are just as bad, but hard to notice unless your very well versed in the tech..."
"As for guessing the price, I think it's not surprising people guess way over, it's kinda like guessing a woman's age, you want to go safely complementary if you have any social awareness about you."
Who did the intro? It's fantastic.
UGLIEST CAR EVER
woww
"I mean, I get what he's saying regarding the towing issue, but...what about the other 37% of people who DO want towing? That's still, like, millions of people, right?

I think he also missed another aspect that people use trucks for and that is a large bed to transport large things. Plywood, gravel, tools, furniture... I think the average truck owner probably *does* use this feature at least somewhat regularly. And the cybertruck's bed just isn't all that large.

If you actually needed that functionality and wanted an ev, the cybertruck is just nowhere near a viable option..."
"I think it won't be the same fate as the PT cruiser, because while one is typecast as being the one bought used by normal people with not a lot of money, this will always be the marker of a tool with more money than sense."
I feel like the Cybertruck is only iconic because of how ugly it is. It catches your eye because it stands out like a sore thumb.
Why not talk about the safety concerns regarding driving around in a bullet proof tin can. No such thing as a bullet proof crumple zone
"Didn't learn anything new about the ugly tuck, but certainly learned not to listen to this fanboy"
Honestly saw In real and it looks amazing so unique.. I love it personally
"If the top speed wasn’t electronically limited and reached before the end of the 1/4 mile, would it have won the drag race?"
"C'mon... really???
It's an updated Delorean!"
"I didn't know about cybertruck before the reviews started coming.
And I'm very online though not on social media like facebook or reddit and I'm not into cars at all."
"Its ugly, over priced and we already know that Tesla Employees have abused the Camera System on Teslas to Spy on people in their own homes (garage) in the past. There is Also the MAJOR ISSUE OF BATTERY RECYCLING THAT EVERYONE IGNORES (LACK OF).

So the only staring that you'd get from me is the in disbelief someone wasted their money yet again.

Anyone remember how many miles the Tesla Semi is supposed to go before it breaks down (Garaunteed by Elon)? Wasn't it a million miles?  Hahaha snake oil salesman.

Guess GM is just as bad, selling your info to insurance companies and data brokers etc...

Ever thought of covering those real world issues? Or NO, might hurt the wallet too much?"
"""dump truck vibes"" LMFAOOOOO hes so serious and unserious at the same time"
I have feeling like Porsche started little delayed on this first drag shown in the video
Does anyone know what kind of hoodie Marques is wearing?
Its iconically shitty that's for sure.
I love  it box on wheels  🛞 😍 😋 😊 my tank
Iconic + mass production = revolution
beautiful!!!! want one!
Black wrap makes this cybertruck look even better
imagine getting one of these rolling fridges and not being allowed by Tesla to sell it.
"Steer by wire is overrated. Prove is that you hadn't yet realized that most cars you were driving for the past ten years have steer by wire.
Judging by how you rate it I assume the steering calibration and drive train od the cybertruck is underrated."
People stop making EM filthy rich.  He is smart at fooling people to buy his crap.  He is another Enron in the making.  Burn your $$ instead of giving to him.
😂 people watching you - a good reason to choose your car :) … imbecility
"was in santa barbara last week for vacation and saw a surprising number of them, or the same one over and over, cant tell coz they are all the same 'colour'!"
"""They had to get creative"" that's a funny way to describe misleading advertisements."
Paid advertisement rather than a review
He completely brushes off pedestrian safety. This is almost like a paid for endorsement.
"I'm unhappy that this vehicle was released to the public with the frunk's original issue of potentially breaking off a finger if caught in the side while closing (yes, Tesla has since fixed this) or the other issue of potentially lacerating your face or losing an eye while the frunk lid is open (or the back corner of the bed). I see this as extremely dangerous and yet the governing bodies decided this was not enough of a public safety issue to care. What's the point of safety regulations if they're ignored? I guess now we wait for the potential lawsuits from injuries due to the Cybertruck being designed the way it was."
"they are not pointing becuase they think its a cool car bro, hate to break it to you but they are making fun of you, the only reason its ""iconic"" is becuase there is finally a car worse than the ford pinto"
"26:30 NOOOO!!!!!!  The prowler is what's your name...

note... Where are those PT cruisers at now?
 They were pieces of junk!"
Looks like Delorean made an electric truck
"I didn't want to buy this truck until watching this video.
 yep I don't want to buy this truck.
 give me a mega cab dully Cummins"
"Bit of a Tesla fanboy, so far your only flaw. Not this video. But in general."
"as time goes on, video games look better. from polygon ps2 games to hyper realistic ps5 games
as time goes on, cars does the oposit. from stylish normal cars, to ps2 polygon unrendered cars"
Do you not know how to drag race do don't start from idle when the light drops the car should already be up in the rpm especially for a turbo
"There are a lot of things that have been said about the review and such, but one thing is the comparison to the size of an F-150;  It's shorter, but it's about the length of a mid-sized F-150 model and is considerably wider.  What gives?"
one of the ugliest vehicles ever. looks like a lazy design
😂it looks like a refrigerator on wheels
"I think it's time to talk about of CEO of the Company your channel covers.  I strongly feel that he's undermining the institutions of our country pushing false conspiracy theories.  He is on the phone reportedly with the former President several times a month now and this person was recently convicted of 34 felonies by a jury of his peers, and his corporation was recently convicted of 17 felonies as well.  Elon is claiming without evidence that the trial was politically motivated and not fair.  Not only that, but Elon is selling cars allegedly to help reduce carbon dioxide emissions, but has joined forces with a political party that has worked to prevent any Climate legislation for 40 years.  I've been following the Tesla development and brand for many years, but I feel the time has come now that we can't separate this CEO and this company from what it's CEO is working to do, which I feel is trying to destroy this great nation we live in.   Please consider this.  Thank you."
