Comment,cleaned_comment,Sentiment
"Some basic information missing from this review: 1) Keeping the vehicle clean is a major issue, and putting it through a regular car wash is definitely not recommended. 2) There are issues with the vehicle rusting. 3) The panel edges are dangerously put together, such that people risk losing their fingers when closing the doors and trunk.","basic, information, missing, review, keeping, vehicle, clean, major, issue, putting, regular, car, wash, definitely, recommended, issue, vehicle, rusting, panel, edge, dangerously, put, together, people, risk, losing, finger, closing, door, trunk",Negative
"Bruh.. You won't be fine in an accident with cold rolled steel... That thing has 0% crumble zone because of the material. The ""truck"" will be fine... You will get whiplashed to hell.","bruh, wont, fine, accident, cold, rolled, steel, thing, crumble, zone, material, truck, fine, get, whiplashed, hell",Negative
have always wanted to drive a dumpster,"always, wanted, drive, dumpster",Negative
"I wouldn't say iconic, more like polarizing. Personally don't like the complete de-badging. They should have left the Tesla badges on the front, back and steering wheel
Also, you can tell from the design that they really wanted it to look like a cross between the DeLorean and the armored vehicle from Aliens.","wouldnt, say, iconic, like, polarizing, personally, dont, like, complete, debadging, left, tesla, badge, front, back, steering, wheel, also, tell, design, really, wanted, look, like, cross, delorean, armored, vehicle, alien",Negative
I'm only angry that I have seen absolutely nothing on that cool ATV Elon had in the back of the cyber truck for the unveiling. I thought every truck came with a matching ATV I was so excited! Lol,"im, angry, seen, absolutely, nothing, cool, atv, elon, back, cyber, truck, unveiling, thought, every, truck, came, matching, atv, excited, lol",Negative
"The trouble with iconic is that it doesn't age well. When VW bought back the New Beetle it did very well, but very briefly, and soon it becomes just last years shtick. So you really will have to live with the car after the styling has ceased to be a part of the equation.","trouble, iconic, doesnt, age, well, vw, bought, back, new, beetle, well, briefly, soon, becomes, last, year, shtick, really, live, car, styling, ceased, part, equation",Negative
"Different times and different vehicles but reminds me of the Hummer H2 craze back in the day,  that it would turn head everywhere you would drive it.","different, time, different, vehicle, reminds, hummer, h, craze, back, day, would, turn, head, everywhere, would, drive",Negative
The cybertruck copied the original hummer in some ways. its a ridiculous vehicle and represents excess. it will end up the same way. a symbol of excess.,"cybertruck, copied, original, hummer, way, ridiculous, vehicle, represents, excess, end, way, symbol, excess",Negative
this reminds me to the Lancia Stratos Zero with that weird simple blocky looking,"reminds, lancia, stratos, zero, weird, simple, blocky, looking",Negative
"After this genuine review, I’m a little disappointed because, I WANT ONE!!","genuine, review, little, disappointed, want, one",Negative
"""you will be fine in a collision"" Yeah
Not the other guy tho. There is a reason why cars are designed to be turned into pieces that only a petty narcissist billionare will ever ignore","fine, collision, yeah, guy, tho, reason, car, designed, turned, piece, petty, narcissist, billionare, ever, ignore",Negative
"To think that there's a ton of science people that deal with automobile shapes in order to actively reduce the damage a car would do to a human in case of an accident.... 

Tesla: ""Yeah... We're not doing that""

Tesla fan-boys: ""Who cares if my car kills people?""

Reviewers: ""Yeah, no idea what you're talking about"".","think, there, ton, science, people, deal, automobile, shape, order, actively, reduce, damage, car, would, human, case, accident, tesla, yeah, tesla, fanboys, care, car, kill, people, reviewer, yeah, idea, youre, talking",Negative
This is now the worst vehicle he has reviewed....makes the Fisker look like a spaceship,"worst, vehicle, reviewedmakes, fisker, look, like, spaceship",Negative
As an automotive engineer the cybertruck disgusts me 😭,"automotive, engineer, cybertruck, disgust",Negative
"THE MOST DANGEROUS THING IS DESIGN AND MRCHANICS, UNBELIEVEABLE YOU JUST CHOOSE TO IGNORE THAT. 
LOVE MAKES YOU BLIND","dangerous, thing, design, mrchanics, unbelieveable, choose, ignore, love, make, blind",Negative
Tank made for urban warfare.,"tank, made, urban, warfare",Negative
"Remember, this is the same guy who didn't like the Fisker because the remote didn't work. This is a vehicle that has been universally trashed by anyone who has used it.
And they spew word salads about credibility. Someone wants to keep being invited to Musk's sermons.","remember, guy, didnt, like, fisker, remote, didnt, work, vehicle, universally, trashed, anyone, used, spew, word, salad, credibility, someone, want, keep, invited, musk, sermon",Negative
Kitchen appliance on wheels. What a flop.,"kitchen, appliance, wheel, flop",Negative
"Wait a minute. You did a review of it before and it wasn't the best. According to you! Now, you're saying positive things about this truck. You've been MUSKED!! How much did he pay you? 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡","wait, minute, review, wasnt, best, according, youre, saying, positive, thing, truck, youve, musked, much, pay",Negative
As time goes on I just keep getting more disappointed in you. Making excuses for Elon still is depressing.,"time, go, keep, getting, disappointed, making, excuse, elon, still, depressing",Negative
"If anyone wondering the music in the drag racing section is called ""Hypercrypto - Oomie""","anyone, wondering, music, drag, racing, section, called, hypercrypto, oomie",Negative
How do you steer it if its steering by wire and you let the battery die cause the range sucks?,"steer, steering, wire, let, battery, die, cause, range, suck",Negative
*I fear for humanity if Benz drivers start driving Cybertrucks*,"fear, humanity, benz, driver, start, driving, cybertrucks",Negative
"PT Cruisers were popular, Cher bought a PT cruiser for her kid. Everyone thought it was so cool. Now I think of it as a questionable car bought by questionable owners that typically drive them in a questionable manner.","pt, cruiser, popular, cher, bought, pt, cruiser, kid, everyone, thought, cool, think, questionable, car, bought, questionable, owner, typically, drive, questionable, manner",Negative
"It's hideous. I saw one speeding towards me on the freeway, and my reaction was WTF does one want one of those abomination?","hideous, saw, one, speeding, towards, freeway, reaction, wtf, one, want, one, abomination",Negative
"It's funny how you say at 7:30 that people inside of the truck will be fine in an accident, when it's now known that the lack of crumple zones actually puts passengers in more danger.","funny, say, people, inside, truck, fine, accident, known, lack, crumple, zone, actually, put, passenger, danger",Negative
"I don't comment very often, but man, that's a stupid ""truck"".","dont, comment, often, man, thats, stupid, truck",Negative
"What a complete waste of materials? The vehicle should be built out of recycled sham. At 3 tonnes, it is a complete road menace to other road users. The 'A' pillar goes even further into dynamic blind spot creation, and its true utility is questionable, to the point of being inutile.","complete, waste, material, vehicle, built, recycled, sham, tonne, complete, road, menace, road, user, pillar, go, even, dynamic, blind, spot, creation, true, utility, questionable, point, inutile",Negative
